conc (mg/l)	time	rpm	trans
6	1070.22	300	49.18683
6	1075.21	300	49.08234
6	1080.2	300	50.28167
6	1085.19	300	51.51641
6	1090.19	300	51.00042
6	1095.2	300	51.35157
6	1100.23	300	49.72964
6	1105.18	300	49.22997
6	1110.19	300	49.17979
6	1115.16	300	49.01759
6	1120.17	300	50.29403
6	1125.16	300	51.24379
6	1130.16	300	50.53237
6	1135.15	300	51.50535
6	1140.14	300	50.77625
6	1145.17	300	49.31719
6	1150.16	300	49.65145
6	1155.3	300	51.21965
6	1160.11	300	50.68162
6	1165.1	300	50.38719
6	1170.1	300	50.36856
6	1175.1	300	49.90042
6	1180.1	300	48.54039
6	1185.08	300	48.50012
6	1190.1	300	48.58463
6	1195.08	300	47.90077
6	1200.05	300	48.65726
6	1205.09	300	49.42293
6	1210.05	300	48.52336
6	1215.04	300	48.46909
6	1220.24	300	48.58469
6	1225.21	300	48.71862
6	1230.22	300	49.08702
6	1235.21	300	49.58549
6	1240.21	300	48.24157
6	1245.25	300	48.91867
6	1250.21	300	48.2944
6	1255.2	300	50.29506
6	1260.18	300	52.38277
6	1265.22	300	49.28244
6	1270.19	300	50.38818
6	1275.17	300	49.87233
6	1280.18	300	49.21761
6	1285.17	300	49.57907
6	1290.15	300	48.89231
6	1295.16	300	48.88897
6	1300.15	300	49.73699
6	1305.14	300	51.7294
6	1310.15	300	52.81608
6	1315.12	300	51.44796
6	1320.14	300	51.90721
6	1325.12	300	52.69552
6	1330.12	300	51.14828
6	1335.16	300	49.79281
6	1340.12	300	51.45286
6	1345.11	300	51.94354
6	1350.15	300	51.28231
6	1355.11	300	50.28074
6	1360.1	300	50.98828
6	1365.11	300	52.27316
6	1370.1	300	51.83554
6	1375.09	300	51.86592
6	1380.1	300	52.50538
6	1385.09	300	52.9059
6	1390.12	300	52.54237
6	1395.07	300	52.42649
6	1400.1	300	53.07372
6	1405.07	300	52.4697
6	1410.24	300	51.88863
6	1415.25	300	53.72663
6	1420.25	300	53.27789
6	1425.24	300	53.09978
6	1430.25	300	51.10519
6	1435.24	300	49.73001
6	1440.21	300	52.35384
6	1445.23	300	53.58422
6	1450.2	300	54.37533
6	1455.21	300	51.78101
6	1460.2	300	50.12379
6	1465.19	300	48.7256
6	1470.19	300	49.87805
6	1475.17	300	50.6773
6	1480.17	300	50.92287
6	1485.18	300	53.08928
6	1490.17	300	53.22161
6	1495.17	300	52.95006
6	1500.14	300	52.59176
6	1505.15	300	54.82866
6	1510.14	300	52.96692
6	1515.13	300	54.71353
6	1520.17	300	53.89434
6	1525.12	300	53.70638
6	1530.11	300	53.65453
6	1535.12	300	52.59629
6	1540.11	300	51.89237
6	1545.1	300	51.87549
6	1550.1	300	52.43508
6	1555.09	300	52.41106
6	1560.08	300	51.43384
6	1565.07	300	52.73586
6	1570.07	300	52.27103
6	1575.07	300	51.93061
6	1580.25	300	50.1932
6	1585.26	300	49.16869
6	1590.25	300	50.01828
6	1595.25	300	51.41427
6	1600.24	300	53.1503
6	1605.25	300	54.20738
6	1610.24	300	54.47447
6	1615.23	300	53.77819
6	1620.23	300	52.26702
6	1625.23	300	53.96249
6	1630.22	300	53.91402
6	1635.21	300	53.26217
6	1640.21	300	50.9287
6	1645.23	300	49.69065
6	1650.21	300	49.55246
6	1655.2	300	48.26758
6	1660.21	300	49.99823
6	1665.2	300	49.68508
6	1670.2	300	51.9133
6	1675.18	300	53.50406
6	1680.18	300	56.48895
6	1685.19	300	57.54674
6	1690.18	300	58.97301
6	1695.18	300	58.8188
6	1700.18	300	60.89291
6	1705.16	300	59.29403
6	1710.16	300	56.94286
6	1715.16	300	53.97009
6	1720.15	300	54.43572
6	1725.16	300	53.37998
6	1730.15	300	53.46914
6	1735.14	300	53.71041
6	1740.14	300	53.73534
6	1745.14	300	53.6671
6	1750.13	300	54.97717
6	1755.13	300	54.50292
6	1760.13	300	55.2076
6	1765.11	300	54.20348
6	1770.13	300	52.99594
6	1775.12	300	50.61222
6	1780.11	300	51.14156
6	1785.11	300	52.30548
6	1790.1	300	52.21589
6	1795.1	300	51.19888
6	1800.1	300	50.18103
6	1805.29	300	49.04151
6	1810.28	300	51.3471
6	1815.29	300	52.51821
6	1820.26	300	52.9394
6	1825.26	300	54.33464
6	1830.26	300	54.64568
6	1835.25	300	55.09631
6	1840.26	300	55.46264
6	1845.26	300	52.99389
6	1850.24	300	52.84574
6	1855.23	300	52.73616
6	1860.23	300	53.70782
6	1865.22	300	53.35959
6	1870.23	300	53.24664
6	1875.22	300	53.154
6	1880.22	300	53.67466
6	1885.23	300	54.88721
6	1890.21	300	55.33028
6	1895.22	300	55.9632
6	1900.22	300	55.53606
6	1905.2	300	54.21107
6	1910.2	300	52.09978
6	1915.19	300	53.38511
6	1920.19	300	53.32549
6	1925.19	300	54.60253
6	1930.19	300	54.46484
6	1935.18	300	58.3672
6	1940.19	300	58.49603
6	1945.17	300	58.36786
6	1950.17	300	58.30404
6	1955.18	300	59.35967
6	1960.15	300	57.22534
6	1965.17	300	54.05136
6	1970.17	300	52.53459
6	1975.15	300	55.07151
6	1980.14	300	54.5345
6	1985.15	300	53.16549
6	1990.14	300	53.03162
6	1995.14	300	52.0154
6	2000.14	300	50.60197
6	2.08	600	51.552
6	6.13	600	50.57055
6	10.22	600	50.05041
6	15.2	600	51.08614
6	20.19	600	50.99714
6	25.18	600	51.56081
6	30.28	600	51.44825
6	35.28	600	50.92363
6	40.28	600	50.965
6	45.29	600	51.03147
6	50.27	600	50.86678
6	55.26	600	51.24162
6	60.26	600	51.03652
6	65.24	600	51.97824
6	70.27	600	51.46864
