conc (mg/l)	time	rpm	trans
6	1689.82	300	50.78324
6	1694.82	300	50.10583
6	1699.82	300	50.82318
6	1704.83	300	50.87878
6	1709.82	300	51.79276
6	1714.83	300	51.3054
6	1719.82	300	49.7896
6	1724.83	300	50.13288
6	1729.82	300	49.75916
6	1734.83	300	48.57533
6	1739.82	300	48.11057
6	1744.83	300	48.94757
6	1749.82	300	49.38176
6	1754.83	300	49.76422
6	1759.82	300	50.06349
6	1764.83	300	50.2476
6	1769.82	300	50.97019
6	1774.83	300	51.42925
6	1779.82	300	51.82597
6	1784.83	300	51.33191
6	1789.83	300	50.91522
6	1794.83	300	50.16027
6	1799.82	300	51.49315
6	1804.83	300	51.2948
6	1809.82	300	50.16698
6	1814.83	300	50.57538
6	1819.82	300	51.21201
6	1824.83	300	50.95655
6	1829.84	300	51.35183
6	1834.83	300	51.87366
6	1839.84	300	50.68444
6	1844.83	300	49.75592
6	1849.84	300	50.62807
6	1854.83	300	50.88515
6	1859.84	300	48.76065
6	1864.83	300	48.92918
6	1869.84	300	50.23339
6	1874.83	300	49.96365
6	1879.84	300	51.01506
6	1884.83	300	50.75529
6	1889.85	300	51.23436
6	1894.83	300	50.97289
6	1899.84	300	48.7691
6	1904.83	300	48.13091
6	1909.84	300	50.4097
6	1914.84	300	48.12711
6	1919.84	300	50.89689
6	1924.83	300	49.54212
6	1929.84	300	50.16666
6	1934.83	300	51.20703
6	1939.85	300	51.52362
6	1944.83	300	52.12951
6	1949.84	300	49.96756
6	1954.83	300	47.87551
6	1959.84	300	49.72123
6	1964.84	300	48.33433
6	1969.84	300	51.45935
6	1974.83	300	48.98121
6	1979.84	300	49.23501
6	1984.83	300	51.45375
6	1989.84	300	50.40415
6	1994.84	300	50.43376
6	1999.84	300	51.46055
6	0.44	600	48.42891
6	4.89	600	47.88951
6	9.88	600	47.41117
6	14.88	600	47.69212
6	19.88	600	47.52751
6	24.88	600	48.05184
6	29.88	600	48.27488
6	34.88	600	47.74544
6	39.88	600	47.89202
6	44.88	600	48.33215
6	49.88	600	48.32714
6	54.88	600	48.56637
6	59.88	600	48.53001
6	64.88	600	49.07053
6	69.88	600	48.53672
6	74.88	600	48.25327
6	79.88	600	48.9392
6	84.89	600	49.18713
6	89.88	600	48.76999
6	94.89	600	48.4511
6	99.88	600	49.5746
6	104.89	600	49.40341
6	109.88	600	48.79687
6	114.89	600	49.51477
6	119.88	600	49.41733
6	124.89	600	49.29186
6	129.88	600	50.13297
6	134.89	600	49.90259
6	139.88	600	49.66454
6	144.89	600	49.97805
6	149.88	600	50.53137
6	154.89	600	49.27789
6	159.88	600	50.62453
6	164.89	600	50.67471
6	169.9	600	50.04137
6	174.89	600	50.34565
6	179.9	600	50.99185
6	184.89	600	50.14764
6	189.9	600	50.83514
6	194.89	600	50.84835
6	199.9	600	51.3048
6	204.89	600	51.04251
6	209.9	600	50.93756
6	214.89	600	49.79705
6	219.9	600	51.15266
6	224.89	600	51.31871
6	229.9	600	51.07718
6	234.89	600	51.68303
6	239.9	600	50.1692
6	244.89	600	50.76464
6	249.9	600	50.99271
6	254.89	600	50.75803
6	259.9	600	51.83006
6	264.89	600	51.2765
6	269.9	600	50.96502
6	274.89	600	51.25531
6	279.9	600	52.26359
6	284.89	600	51.22021
6	289.9	600	51.29165
6	294.89	600	51.99094
6	299.9	600	51.78933
6	304.89	600	51.29052
6	309.9	600	51.08992
6	314.89	600	52.10921
6	319.9	600	51.52635
6	324.89	600	52.35255
6	329.9	600	51.97255
6	334.89	600	51.3087
6	339.9	600	51.26885
6	344.89	600	50.90599
6	349.9	600	52.58234
6	354.89	600	51.24693
6	359.9	600	51.95952
6	364.89	600	52.48048
6	369.9	600	50.91125
6	374.91	600	52.9001
6	379.9	600	52.70391
6	384.91	600	51.57684
6	389.9	600	52.02286
6	394.91	600	53.10826
6	399.9	600	52.25523
6	404.91	600	51.24789
6	409.9	600	52.54044
6	414.91	600	51.40775
6	419.9	600	52.35667
6	424.91	600	53.19606
6	429.9	600	52.78122
6	434.91	600	52.78793
6	439.91	600	53.48716
6	444.91	600	54.53771
6	449.91	600	53.16284
6	454.91	600	54.03497
6	459.91	600	53.09974
6	464.91	600	54.3287
6	469.91	600	53.59389
6	474.91	600	54.18723
6	479.91	600	54.06498
6	484.91	600	54.01695
6	489.91	600	53.65239
6	494.91	600	54.17219
6	499.91	600	53.97542
6	504.92	600	54.76584
6	509.91	600	54.50353
6	514.92	600	53.67415
6	519.91	600	53.50414
6	524.92	600	54.80954
6	529.91	600	53.85598
