conc (mg/l)	time	rpm	trans
6	555.15	600	57.55422
6	560.16	600	56.55641
6	565.15	600	55.89783
6	570.16	600	55.76732
6	575.15	600	55.98425
6	580.16	600	54.36145
6	585.15	600	57.2194
6	590.16	600	54.57659
6	595.17	600	56.84978
6	600.16	600	57.35392
6	605.17	600	56.27517
6	610.16	600	57.41734
6	615.17	600	55.99844
6	620.16	600	58.80342
6	625.15	600	59.9262
6	630.16	600	58.41009
6	635.15	600	58.01965
6	640.16	600	58.20856
6	645.16	600	59.52137
6	650.16	600	58.20536
6	655.16	600	57.83538
6	660.16	600	55.29321
6	665.17	600	57.64003
6	670.17	600	58.78622
6	675.16	600	59.01364
6	680.18	600	58.84388
6	685.16	600	57.83012
6	690.18	600	58.87002
6	695.16	600	59.11715
6	700.17	600	57.73327
6	705.17	600	58.96483
6	710.17	600	58.70721
6	715.17	600	58.30449
6	720.17	600	58.33884
6	725.17	600	58.45503
6	730.17	600	55.8846
6	735.17	600	58.81888
6	740.17	600	60.67739
6	745.17	600	60.50361
6	750.16	600	58.79652
6	755.17	600	56.30812
6	760.16	600	57.65343
6	765.18	600	56.89476
6	770.17	600	59.28962
6	775.17	600	60.78506
6	780.17	600	60.87495
6	785.17	600	59.71902
6	790.17	600	61.3077
6	795.17	600	60.32376
6	800.17	600	60.16057
6	805.17	600	59.86339
6	810.17	600	58.73399
6	815.19	600	60.83971
6	820.17	600	60.43625
6	825.18	600	61.8803
6	830.18	600	60.17707
6	835.18	600	59.79483
6	840.18	600	60.08459
6	845.18	600	60.12547
6	850.18	600	59.81172
6	855.18	600	60.49532
6	860.18	600	60.21541
6	865.19	600	60.3298
6	870.18	600	62.50266
6	875.19	600	61.15731
6	880.18	600	60.675
6	885.19	600	60.96939
6	890.18	600	62.01527
6	895.19	600	65.0839
6	900.18	600	65.02928
6	905.19	600	61.29237
6	910.18	600	61.09442
6	915.19	600	64.55927
6	920.18	600	64.23669
6	925.19	600	65.13407
6	930.18	600	64.80807
6	935.19	600	63.80582
6	940.18	600	63.88927
6	945.19	600	62.84454
6	950.18	600	64.87048
6	955.19	600	65.86137
6	960.18	600	64.39246
6	965.2	600	64.0095
6	970.18	600	64.21011
6	975.19	600	65.87565
6	980.18	600	65.03905
6	985.19	600	63.5819
6	990.18	600	63.7748
6	995.19	600	64.78675
6	1000.18	600	65.63799
6	1005.19	600	66.54736
6	1010.18	600	68.30762
6	1015.2	600	66.90775
6	1020.18	600	65.77219
6	1025.19	600	65.86312
6	1030.18	600	64.84404
6	1035.19	600	64.34641
6	1040.2	600	65.07706
6	1045.19	600	64.71133
6	1050.2	600	66.616
6	1055.19	600	66.72193
6	1060.2	600	63.98467
6	1065.2	600	64.20773
6	1070.2	600	66.02895
6	1075.19	600	66.54831
6	1080.2	600	68.02428
6	1085.19	600	64.39889
6	1090.21	600	66.49741
6	1095.19	600	66.784
6	1100.2	600	66.50572
6	1105.19	600	68.48889
6	1110.2	600	66.17642
6	1115.2	600	65.52489
6	1120.2	600	67.72838
6	1125.19	600	67.86609
6	1130.2	600	66.49945
6	1135.19	600	66.81553
6	1140.21	600	68.42107
6	1145.19	600	67.41471
6	1150.2	600	64.17832
6	1155.19	600	65.2338
6	1160.2	600	66.44799
6	1165.2	600	60.87943
6	1170.2	600	63.54805
6	1175.2	600	66.51378
6	1180.2	600	65.49406
6	1185.2	600	66.65556
6	1190.2	600	68.04208
6	1195.2	600	66.5154
6	1200.2	600	65.36667
6	1205.2	600	66.36868
6	1210.2	600	68.53157
6	1215.2	600	69.49158
6	1220.2	600	69.25754
6	1225.2	600	69.07568
6	1230.21	600	69.59224
6	1235.2	600	70.60281
6	1240.21	600	70.76997
6	1245.21	600	70.41019
6	1250.21	600	71.20683
6	1255.21	600	71.6703
6	1260.21	600	71.97012
6	1265.22	600	70.68381
6	1270.21	600	71.30628
6	1275.21	600	72.51206
6	1280.21	600	72.31171
6	1285.21	600	72.15016
6	1290.21	600	71.4722
6	1295.22	600	70.27152
6	1300.21	600	71.35007
6	1305.22	600	70.59702
6	1310.21	600	71.00804
6	1315.22	600	71.58968
6	1320.21	600	71.71311
6	1325.22	600	70.71938
6	1330.21	600	69.98462
6	1335.22	600	69.83727
6	1340.21	600	70.64399
6	1345.22	600	71.53605
6	1350.21	600	71.53819
6	1355.22	600	72.35918
6	1360.21	600	72.86336
6	1365.22	600	72.96964
6	1370.21	600	73.26413
6	1375.22	600	72.61142
6	1380.21	600	72.03904
6	1385.22	600	73.34475
6	1390.22	600	72.64242
6	1395.22	600	74.06606
6	1400.21	600	75.54633
6	1405.22	600	75.67352
6	1410.21	600	75.41757
6	1415.23	600	74.31769
6	1420.21	600	74.93889
6	1425.22	600	74.63158
6	1430.21	600	75.86787
6	1435.22	600	75.11895
6	1440.22	600	72.89943
6	1445.22	600	72.55946
6	1450.22	600	72.56414
6	1455.22	600	73.4212
6	1460.23	600	73.26389
6	1465.23	600	71.67274
6	1470.23	600	73.7664
6	1475.22	600	72.11699
6	1480.23	600	74.69505
6	1485.22	600	74.81442
6	1490.23	600	75.36481
6	1495.22	600	75.45937
6	1500.23	600	76.41523
6	1505.22	600	75.8299
6	1510.23	600	73.07052
6	1515.23	600	72.87105
6	1520.22	600	73.87417
6	1525.23	600	75.02087
6	1530.22	600	74.65549
6	1535.23	600	74.30647
6	1540.22	600	73.37712
6	1545.23	600	75.29284
6	1550.22	600	76.17173
6	1555.23	600	75.08273
