conc (mg/l)	time	rpm	trans
5	1509.84	900	91.44917
5	1514.83	900	91.33446
5	1519.84	900	91.10944
5	1524.87	900	91.14291
5	1529.84	900	91.01871
5	1534.83	900	91.40718
5	1539.84	900	91.31872
5	1544.85	900	91.36572
5	1549.84	900	91.56921
5	1554.85	900	91.59656
5	1559.84	900	91.61034
5	1564.85	900	91.61957
5	1569.84	900	91.73675
5	1574.85	900	91.76855
5	1579.84	900	91.76584
5	1584.89	900	91.58063
5	1589.9	900	91.59592
5	1594.87	900	91.50927
5	1599.84	900	91.57433
5	1604.83	900	91.56396
5	1609.84	900	91.52494
5	1614.83	900	91.51662
5	1619.89	900	91.51446
5	1624.85	900	91.49004
5	1629.84	900	91.51835
5	1634.88	900	91.48198
5	1639.84	900	91.59256
5	1644.92	900	91.41381
5	1649.84	900	91.7466
5	1654.91	900	91.4492
5	1659.88	900	91.37197
5	1664.85	900	91.54364
5	1669.87	900	91.45898
5	1674.89	900	91.70885
5	1679.84	900	91.6829
5	1684.85	900	91.58201
5	1689.84	900	91.69504
5	1694.86	900	91.62015
5	1699.84	900	91.63339
5	1704.85	900	91.65964
5	1709.89	900	91.77817
5	1714.85	900	91.68388
5	1719.85	900	91.80841
5	1724.85	900	91.89018
5	1729.84	900	91.93231
5	1734.85	900	91.83439
5	1739.84	900	91.78017
5	1744.91	900	92.01702
5	1749.84	900	91.63257
5	1754.85	900	91.72098
5	1759.85	900	91.64906
5	1764.89	900	91.83533
5	1769.87	900	91.62975
5	1774.85	900	91.59769
5	1779.86	900	91.63857
5	1784.86	900	91.53559
5	1789.86	900	91.62608
5	1794.86	900	91.4768
5	1799.86	900	91.30476
5	1804.86	900	91.59725
5	1809.86	900	91.62587
5	1814.9	900	91.65077
5	1819.92	900	91.73469
5	1824.85	900	91.7634
5	1829.86	900	91.89931
5	1834.86	900	91.77902
5	1839.86	900	91.80668
5	1844.86	900	91.71838
5	1849.91	900	91.88586
5	1854.86	900	91.69932
5	1859.87	900	91.65232
5	1864.86	900	91.59686
5	1869.87	900	91.79008
5	1874.86	900	91.76083
5	1879.87	900	91.69328
5	1884.86	900	91.79383
5	1889.9	900	91.70479
5	1894.86	900	91.94965
5	1899.86	900	91.81087
5	1904.86	900	91.83175
5	1909.87	900	91.60308
5	1914.87	900	91.73614
5	1919.87	900	91.60111
5	1924.87	900	91.6006
5	1929.87	900	91.58368
5	1934.88	900	91.57774
5	1939.87	900	91.74345
5	1944.88	900	91.64436
5	1949.87	900	91.84157
5	1954.93	900	91.73583
5	1959.87	900	91.79945
5	1964.91	900	91.75716
5	1969.88	900	91.66034
5	1974.88	900	91.60339
5	1979.87	900	91.49429
5	1984.88	900	91.76234
5	1989.87	900	91.6548
5	1994.88	900	91.7954
5	1999.87	900	91.86452
5	1.7	1200	82.41605
5	6.46	1200	83.29942
5	9.95	1200	84.34301
5	14.92	1200	83.9495
5	19.92	1200	84.38525
5	24.92	1200	84.58824
5	29.91	1200	84.85933
5	34.91	1200	85.3838
5	39.92	1200	85.60425
5	44.91	1200	85.54083
5	49.96	1200	85.80233
5	54.91	1200	85.36576
5	59.95	1200	85.63289
5	64.96	1200	85.57113
5	69.95	1200	86.04675
5	74.94	1200	86.0036
5	79.98	1200	86.14301
5	84.94	1200	86.22985
5	89.95	1200	86.51963
5	94.94	1200	86.86929
5	99.94	1200	86.96738
5	104.94	1200	87.39249
5	109.94	1200	87.66866
5	114.93	1200	87.79748
5	119.93	1200	88.14908
5	124.93	1200	88.30323
5	129.94	1200	88.16677
5	134.93	1200	88.32069
5	139.97	1200	88.57122
5	144.92	1200	88.49796
5	149.97	1200	88.53355
5	154.91	1200	88.53299
5	159.98	1200	88.53506
5	164.97	1200	88.72637
5	169.96	1200	89.49593
5	174.96	1200	89.55202
5	179.95	1200	89.65752
5	184.95	1200	89.81519
5	189.95	1200	90.09736
5	194.94	1200	89.79848
5	199.94	1200	89.50144
5	204.95	1200	89.26447
5	209.94	1200	89.54081
5	214.93	1200	89.22968
5	219.94	1200	89.44481
5	224.94	1200	89.4535
5	229.95	1200	89.43658
5	234.94	1200	89.58986
5	239.97	1200	89.8392
5	244.92	1200	89.91445
5	249.97	1200	90.00101
5	254.96	1200	90.18534
5	259.98	1200	89.90369
5	264.96	1200	89.97984
5	269.96	1200	90.14073
5	274.97	1200	90.19989
5	279.98	1200	90.06257
5	284.95	1200	90.33259
5	289.96	1200	90.18764
5	294.96	1200	90.15484
5	299.95	1200	90.15457
5	304.95	1200	90.06775
5	309.95	1200	90.08582
5	314.93	1200	90.1005
5	319.94	1200	89.95592
5	324.94	1200	89.99233
5	329.94	1200	90.06896
5	334.99	1200	90.07439
5	339.97	1200	90.30247
5	344.97	1200	90.49209
5	349.97	1200	90.43421
5	354.99	1200	90.64091
5	359.96	1200	90.7821
5	364.97	1200	90.54034
5	369.96	1200	90.51727
5	374.99	1200	90.69028
5	379.96	1200	90.4142
5	384.95	1200	90.53929
5	389.96	1200	90.62013
5	394.95	1200	90.78945
5	399.94	1200	90.73595
5	404.95	1200	90.77075
5	409.94	1200	90.55485
5	414.93	1200	90.61761
5	419.94	1200	90.59503
5	424.94	1200	90.53472
5	429.95	1200	90.80285
5	434.94	1200	90.82638
5	439.93	1200	90.71126
5	444.98	1200	90.93704
5	449.93	1200	90.80606
5	455.01	1200	90.9191
5	459.98	1200	91.09599
5	464.97	1200	91.08727
5	469.99	1200	91.40952
5	474.97	1200	91.2701
5	479.98	1200	91.29699
5	484.97	1200	91.23481
5	489.96	1200	91.42394
5	494.95	1200	91.15081
5	499.98	1200	91.15416
5	504.97	1200	90.96166
5	509.96	1200	90.64729
5	514.98	1200	90.41638
5	519.97	1200	90.59909
5	524.94	1200	90.51418
5	530	1200	90.69192
5	534.96	1200	90.62665
5	540	1200	90.38277
5	544.99	1200	90.44642
5	550	1200	90.53442
5	555.01	1200	90.36018
5	559.98	1200	90.42923
5	565	1200	90.53711
5	570.01	1200	90.45486
5	574.97	1200	90.46133
5	579.97	1200	90.49528
5	584.99	1200	90.71032
5	589.98	1200	91.07121
5	594.96	1200	91.14709
5	599.97	1200	90.88477
5	604.99	1200	90.47648
5	609.98	1200	90.84512
5	614.99	1200	91.22499
5	619.95	1200	91.55415
5	624.94	1200	91.54154
5	629.95	1200	91.43828
5	634.95	1200	91.55985
5	640	1200	91.24176
5	644.96	1200	91.33023
5	650	1200	90.97933
5	654.99	1200	91.26726
5	659.98	1200	91.2412
5	664.98	1200	90.9278
5	670.01	1200	91.00349
5	675	1200	91.10404
5	679.97	1200	91.24479
5	684.98	1200	91.27377
5	689.97	1200	91.20654
5	694.98	1200	91.35099
5	699.99	1200	91.48089
5	704.96	1200	91.29095
5	709.97	1200	91.41707
5	714.96	1200	91.50417
5	719.95	1200	91.46305
5	725.03	1200	91.41676
5	729.98	1200	91.31283
5	734.99	1200	91.2294
5	740	1200	91.20902
5	745.01	1200	91.47084
5	750	1200	91.60178
5	755.02	1200	91.61371
5	759.99	1200	91.46156
5	764.99	1200	91.52872
5	770	1200	91.66288
5	775.01	1200	91.52674
5	780.01	1200	91.73841
5	784.98	1200	91.58882
5	789.97	1200	91.39149
5	794.98	1200	91.32726
5	799.97	1200	91.50342
5	804.99	1200	91.4044
5	809.96	1200	91.31304
5	815.01	1200	91.54613
5	819.99	1200	91.65088
5	825.01	1200	91.76431
5	829.96	1200	91.5562
5	835.01	1200	91.51215
5	840.01	1200	91.59074
5	845	1200	91.64311
5	849.99	1200	91.72675
5	855	1200	91.67065
5	859.99	1200	91.6188
5	864.98	1200	91.53947
5	869.99	1200	91.55091
5	875.01	1200	91.20837
5	880	1200	91.35645
5	884.98	1200	91.26266
5	890.02	1200	91.55974
5	894.97	1200	91.48933
5	900	1200	91.50476
5	904.97	1200	91.48833
5	910.02	1200	91.45237
5	915.01	1200	91.48455
5	920.01	1200	91.55973
5	925.02	1200	91.60281
5	930.01	1200	91.67809
5	935	1200	91.64471
5	940.01	1200	91.52518
5	945	1200	91.63058
5	950.02	1200	91.5412
5	955	1200	91.3493
5	960	1200	91.29433
5	964.99	1200	91.41784
5	970.02	1200	91.57041
5	974.99	1200	91.56835
5	979.98	1200	91.592
5	984.99	1200	91.64674
5	990.03	1200	91.52124
5	994.97	1200	91.49214
5	999.98	1200	91.50472
5	1004.97	1200	91.60519
5	1010.03	1200	91.58927
5	1015.02	1200	91.46248
5	1020.05	1200	91.52901
5	1025.02	1200	91.37466
5	1030.01	1200	91.45944
5	1035.03	1200	91.51128
5	1040.05	1200	91.53174
5	1045.03	1200	91.57563
5	1050	1200	91.61247
5	1055.01	1200	91.86564
5	1060	1200	91.91899
5	1065.01	1200	91.76884
5	1070.01	1200	91.68709
5	1074.99	1200	91.47002
5	1080.01	1200	91.66888
5	1085.06	1200	91.5956
5	1090.03	1200	91.50552
5	1095.04	1200	91.53562
5	1100.03	1200	91.68095
5	1105.05	1200	91.83501
5	1110.05	1200	91.60123
5	1115.02	1200	91.93655
5	1120.04	1200	91.82656
5	1125.02	1200	92.03144
5	1130.02	1200	91.96287
5	1135.01	1200	91.93686
5	1140.01	1200	92.13265
5	1145.03	1200	91.99906
5	1150	1200	92.01236
5	1155.02	1200	91.69249
5	1160	1200	91.79713
5	1165.02	1200	91.94292
5	1170.03	1200	91.77887
5	1174.99	1200	91.95725
5	1179.99	1200	91.89204
5	1185.04	1200	91.92922
5	1190.06	1200	91.91277
5	1195.04	1200	91.7105
5	1200.03	1200	91.89
5	1205.03	1200	91.71623
5	1210.03	1200	91.87512
5	1215.03	1200	91.90604
5	1220.02	1200	91.67843
5	1225.03	1200	91.69051
5	1230.06	1200	91.77605
5	1235.01	1200	92.01188
5	1240.05	1200	91.83562
5	1245.05	1200	91.78661
5	1250.04	1200	91.95899
5	1255.01	1200	91.77749
5	1260	1200	91.74344
5	1265	1200	91.75576
5	1270.02	1200	91.84396
5	1275.03	1200	92.09756
5	1280.04	1200	91.80898
5	1285.05	1200	91.81449
5	1290.04	1200	91.67389
5	1295.07	1200	91.84523
5	1300.04	1200	91.98141
5	1305.03	1200	92.11555
5	1310.02	1200	92.10966
5	1315.03	1200	92.03484
5	1320.02	1200	92.07281
5	1325.01	1200	92.01081
5	1330.06	1200	92.11076
5	1335.01	1200	92.07118
5	1340.01	1200	91.97217
5	1345.03	1200	92.04643
5	1350.01	1200	91.885
5	1355	1200	91.89736
5	1360.06	1200	92.05536
5	1365.08	1200	92.02444
5	1370.09	1200	92.07545
5	1375.05	1200	91.88933
5	1380.04	1200	91.84353
5	1385.05	1200	91.82843
5	1390.04	1200	91.88379
5	1395.03	1200	91.88026
5	1400.04	1200	91.87975
5	1405.03	1200	92.13626
5	1410.03	1200	91.89344
5	1415.05	1200	92.01993
5	1420.03	1200	91.81525
5	1425.02	1200	92.13678
5	1430.05	1200	92.02315
5	1435.02	1200	91.92074
5	1440.04	1200	91.93233
5	1445.02	1200	92.04662
5	1450.01	1200	92.07856
5	1455	1200	92.07646
5	1460.06	1200	91.98204
5	1465.08	1200	92.13159
5	1470.05	1200	91.9351
5	1475.05	1200	92.19576
5	1480.05	1200	92.17662
5	1485.05	1200	92.18359
5	1490.05	1200	92.06263
5	1495.04	1200	92.02473
5	1500.07	1200	91.86114
5	1505.04	1200	92.14735
5	1510.03	1200	91.87447
5	1515.04	1200	91.89082
5	1520.05	1200	92.00549
5	1525.02	1200	92.16051
5	1530.03	1200	92.17341
5	1535.02	1200	92.09373
5	1540.03	1200	92.03413
5	1545.02	1200	92.03868
5	1550.02	1200	92.0032
5	1555.07	1200	92.12548
5	1560.04	1200	91.90352
5	1565.07	1200	91.97702
5	1570.06	1200	92.12992
5	1575.05	1200	92.04086
5	1580.06	1200	91.97449
5	1585.05	1200	92.10745
5	1590.05	1200	91.9659
5	1595.05	1200	91.95634
5	1600.05	1200	91.97528
5	1605.06	1200	91.9793
5	1610.04	1200	91.94886
5	1615.04	1200	92.08456
5	1620.04	1200	92.21049
5	1625.07	1200	92.07249
5	1630.07	1200	92.01571
5	1635.05	1200	92.13953
5	1640.02	1200	92.04778
5	1645.03	1200	92.17825
5	1650.02	1200	92.00098
5	1655.07	1200	91.96655
5	1660.04	1200	92.05788
5	1665.07	1200	91.93752
5	1670.06	1200	91.85369
5	1675.09	1200	91.95412
5	1680.05	1200	91.92758
5	1685.1	1200	92.05772
5	1690.08	1200	91.93552
5	1695.04	1200	91.99301
5	1700.08	1200	91.95158
5	1705.04	1200	92.08814
5	1710.06	1200	92.06524
5	1715.04	1200	91.98956
5	1720.04	1200	91.95024
5	1725.03	1200	92.11614
5	1730.08	1200	92.00605
5	1735.03	1200	92.02536
5	1740.08	1200	91.97675
5	1745.08	1200	92.02286
5	1750.07	1200	92.02951
5	1755.06	1200	92.15539
5	1760.07	1200	91.86746
5	1765.06	1200	92.07031
5	1770.07	1200	91.82961
5	1775.06	1200	91.88861
5	1780.05	1200	92.04105
5	1785.05	1200	92.02238
5	1790.08	1200	92.1267
5	1795.04	1200	92.1425
5	1800.08	1200	92.05643
5	1805.07	1200	92.13665
5	1810.07	1200	92.12999
5	1815.03	1200	92.22331
5	1820.04	1200	92.08696
5	1825.03	1200	92.16267
5	1830.09	1200	92.03123
5	1835.03	1200	92.07624
5	1840.14	1200	92.05902
5	1845.03	1200	92.09721
5	1850.12	1200	91.92806
5	1855.08	1200	92.03345
5	1860.07	1200	92.06908
5	1865.06	1200	92.24861
5	1870.07	1200	92.10601
5	1875.06	1200	92.06875
5	1880.08	1200	92.2944
5	1885.06	1200	92.16436
5	1890.06	1200	92.04484
5	1895.05	1200	92.07252
5	1900.07	1200	92.13175
5	1905.07	1200	91.93462
5	1910.04	1200	92.21252
5	1915.09	1200	92.16777
5	1920.07	1200	92.06655
5	1925.13	1200	92.20145
5	1930.09	1200	92.16782
5	1935.08	1200	91.9822
5	1940.09	1200	92.10345
5	1945.08	1200	92.14018
5	1950.08	1200	92.26249
5	1955.07	1200	92.1162
5	1960.1	1200	92.11227
5	1965.07	1200	92.27955
5	1970.09	1200	92.17146
5	1975.06	1200	92.20111
5	1980.06	1200	92.15149
5	1985.1	1200	92.18193
5	1990.09	1200	92.09377
5	1995.05	1200	92.20496
5	2000.06	1200	92.31271
5	1.65	1500	82.31478
5	5.86	1500	82.16363
5	10.12	1500	82.82671
5	15.12	1500	82.86382
5	20.11	1500	83.27296
5	25.12	1500	83.49853
5	30.11	1500	83.79408
5	35.12	1500	83.72327
5	40.11	1500	83.99496
5	45.12	1500	84.33388
5	50.13	1500	84.06483
5	55.12	1500	84.53293
5	60.13	1500	84.48615
5	65.12	1500	84.84969
5	70.13	1500	84.86689
5	75.12	1500	85.43719
5	80.13	1500	85.60684
5	85.12	1500	86.25464
5	90.13	1500	86.70224
5	95.12	1500	87.61815
5	100.13	1500	88.47192
5	105.13	1500	89.10863
5	110.13	1500	89.91017
5	115.13	1500	90.41554
5	120.13	1500	90.81068
5	125.14	1500	89.54136
5	130.14	1500	89.21861
5	135.14	1500	89.35815
5	140.13	1500	88.85583
5	145.14	1500	89.0538
5	150.14	1500	88.75723
5	155.14	1500	89.44949
5	160.13	1500	89.73723
5	165.14	1500	90.41188
5	170.13	1500	89.65227
5	175.14	1500	89.56316
5	180.16	1500	89.1926
5	185.14	1500	89.68456
5	190.15	1500	89.78513
5	195.14	1500	89.91724
5	200.15	1500	89.83397
5	205.15	1500	89.5265
5	210.15	1500	89.74326
5	215.15	1500	89.79888
5	220.15	1500	89.96637
5	225.16	1500	90.003
5	230.15	1500	89.91355
5	235.15	1500	89.89303
5	240.16	1500	89.91476
5	245.17	1500	90.05808
5	250.12	1500	89.97417
5	255.16	1500	89.91808
5	260.15	1500	89.90693
5	265.16	1500	89.97421
5	270.17	1500	89.82709
5	275.16	1500	89.9877
5	280.17	1500	90.04243
5	285.16	1500	89.91384
5	290.16	1500	89.9567
5	295.17	1500	90.04934
5	300.17	1500	90.05283
5	305.16	1500	89.9727
5	310.15	1500	89.99641
5	315.16	1500	90.17149
5	320.16	1500	90.08337
5	325.16	1500	90.06634
5	330.17	1500	90.18706
5	335.16	1500	90.09852
5	340.17	1500	90.19286
5	345.13	1500	90.49573
5	350.17	1500	90.23498
5	355.14	1500	90.4179
5	360.17	1500	90.121
5	365.13	1500	90.51066
5	370.17	1500	90.56316
5	375.14	1500	90.51409
5	380.15	1500	90.54897
5	385.14	1500	90.68293
5	390.14	1500	90.66508
5	395.13	1500	90.54462
5	400.14	1500	90.60909
5	405.14	1500	90.66116
5	410.14	1500	90.58343
5	415.14	1500	90.65202
5	420.14	1500	90.55402
5	425.15	1500	90.64584
5	430.14	1500	90.81403
5	435.16	1500	90.68101
5	440.14	1500	90.60329
5	445.15	1500	90.75676
5	450.14	1500	90.49797
5	455.15	1500	90.72921
5	460.16	1500	90.7193
5	465.15	1500	90.6826
5	470.18	1500	90.76673
5	475.15	1500	90.65409
5	480.16	1500	90.82631
5	485.15	1500	90.68225
5	490.16	1500	90.67729
5	495.16	1500	90.77945
5	500.16	1500	90.98273
5	505.16	1500	90.74032
5	510.16	1500	90.81824
5	515.19	1500	90.89532
5	520.17	1500	90.94254
5	525.17	1500	90.88097
5	530.16	1500	90.73537
5	535.17	1500	90.67947
5	540.16	1500	90.86046
5	545.17	1500	90.70105
5	550.16	1500	90.8215
5	555.17	1500	90.76855
5	560.18	1500	90.83228
5	565.17	1500	90.91815
5	570.18	1500	90.86022
5	575.17	1500	90.85064
5	580.18	1500	91.00518
5	585.18	1500	91.22586
5	590.17	1500	90.90036
5	595.18	1500	90.72197
5	600.18	1500	90.79809
5	605.19	1500	91.00729
5	610.18	1500	91.01708
5	615.17	1500	91.08583
5	620.18	1500	91.03532
5	625.17	1500	91.06341
5	630.18	1500	90.84789
5	635.2	1500	90.97385
5	640.18	1500	90.75476
5	645.18	1500	90.88265
5	650.18	1500	90.93041
5	655.2	1500	91.03579
5	660.16	1500	91.0267
5	665.19	1500	90.98579
5	670.21	1500	91.04011
5	675.19	1500	90.91653
5	680.2	1500	90.96279
5	685.19	1500	90.87165
5	690.19	1500	90.90608
5	695.17	1500	90.82053
5	700.19	1500	90.88477
5	705.18	1500	90.91503
5	710.2	1500	90.98883
5	715.17	1500	90.91486
5	720.21	1500	90.79967
5	725.16	1500	90.9549
5	730.22	1500	90.94035
5	735.17	1500	90.693
5	740.16	1500	91.00278
5	745.18	1500	90.99252
5	750.16	1500	91.13065
5	755.18	1500	90.85745
5	760.16	1500	90.98706
5	765.19	1500	90.89403
5	770.16	1500	90.87504
5	775.17	1500	91.09663
5	780.17	1500	91.02392
5	785.19	1500	91.0321
5	790.19	1500	91.01048
5	795.2	1500	91.05656
5	800.17	1500	90.98427
5	805.2	1500	91.12281
5	810.17	1500	90.92616
5	815.17	1500	90.89014
5	820.19	1500	91.03755
5	825.2	1500	91.18768
5	830.17	1500	90.9634
5	835.18	1500	91.20585
5	840.18	1500	91.19441
5	845.2	1500	91.13795
5	850.18	1500	91.12698
5	855.18	1500	91.16104
5	860.21	1500	91.23914
5	865.18	1500	91.10119
5	870.21	1500	91.05849
5	875.19	1500	91.05792
5	880.21	1500	91.15617
5	885.2	1500	91.10025
5	890.19	1500	90.98542
5	895.22	1500	91.16027
5	900.21	1500	91.05978
5	905.23	1500	91.08669
5	910.2	1500	91.05005
5	915.19	1500	90.96143
5	920.2	1500	91.00507
5	925.19	1500	91.10038
5	930.21	1500	91.18307
5	935.2	1500	91.16177
5	940.2	1500	91.07104
5	945.19	1500	91.06126
5	950.2	1500	91.13481
5	955.2	1500	91.17197
5	960.2	1500	91.25626
5	965.19	1500	91.04368
5	970.2	1500	91.20911
5	975.21	1500	90.98556
5	980.23	1500	90.93681
5	985.25	1500	90.96049
5	990.22	1500	91.12594
