C0	time	rpm	trans
6	1170.07	2000	90.89058
6	1175.09	2000	90.82007
6	1180.03	2000	90.90662
6	1185.06	2000	90.88384
6	1190.08	2000	91.0015
6	1195.19	2000	90.96608
6	1200.09	2000	91.04593
6	1205	2000	91.02375
6	1210.15	2000	91.12322
6	1215.04	2000	90.79171
6	1219.99	2000	90.89886
6	1225.13	2000	90.96806
6	1230.17	2000	90.98269
6	1234.99	2000	90.91772
6	1240.07	2000	90.80096
6	1245.05	2000	90.94346
6	1250.07	2000	90.73997
6	1255.09	2000	90.96948
6	1260.11	2000	90.94017
6	1265.1	2000	90.90792
6	1270.09	2000	91.04893
6	1275.03	2000	90.94691
6	1280.1	2000	90.88891
6	1285	2000	90.99109
6	1290.03	2000	90.89893
6	1295.13	2000	90.7823
6	1300.07	2000	90.94168
6	1305.17	2000	90.82742
6	1310.05	2000	90.98258
6	1315.11	2000	91.0868
6	1320.1	2000	90.94894
6	1325.12	2000	90.87527
6	1330.13	2000	91.01205
6	1335.03	2000	90.91651
6	1340.12	2000	91.02571
6	1345.07	2000	91.12156
6	1350.17	2000	91.06696
6	1355.04	2000	90.88115
6	1360.13	2000	90.98123
6	1365.08	2000	90.93808
6	1370.11	2000	90.92366
6	1375.13	2000	90.97245
6	1380.07	2000	90.95408
6	1385.09	2000	90.82058
6	1390.12	2000	91.01178
6	1395.04	2000	90.8563
6	1400.09	2000	91.14465
6	1405.11	2000	91.022
6	1410.13	2000	91.02892
6	1415.16	2000	90.94474
6	1420.12	2000	91.12667
6	1425.11	2000	91.10101
6	1430.13	2000	90.94118
6	1435.11	2000	90.89606
6	1440.05	2000	91.03097
6	1445.09	2000	91.12223
6	1450.11	2000	90.98843
6	1455.13	2000	91.21231
6	1460.08	2000	91.01175
6	1465.03	2000	91.03006
6	1470.07	2000	91.11729
6	1475.07	2000	90.92693
6	1480.09	2000	91.04566
6	1485.11	2000	91.00583
6	1490.06	2000	91.05719
6	1495.02	2000	91.14664
6	1500.19	2000	91.214
6	1505.13	2000	91.10812
6	1510.09	2000	91.10181
6	1515.04	2000	90.88633
6	1520.06	2000	91.01024
6	1525.09	2000	90.96812
6	1530.19	2000	90.90241
6	1535.08	2000	91.15476
6	1540.08	2000	91.14005
6	1545.05	2000	91.08302
6	1550.12	2000	91.01502
6	1555.07	2000	90.98393
6	1560.09	2000	91.10181
6	1565.12	2000	91.02673
6	1570.16	2000	90.8354
6	1575.16	2000	91.01643
6	1580.04	2000	91.16154
6	1585.07	2000	91.18656
6	1590.01	2000	91.23352
6	1595.13	2000	91.25107
6	1600.19	2000	91.03593
6	1605.09	2000	91.28401
6	1610.03	2000	91.24822
6	1615.13	2000	91.09763
6	1620.08	2000	91.08871
6	1625.1	2000	91.0715
6	1630.2	2000	90.96929
6	1635.14	2000	91.05215
6	1640.03	2000	91.14685
6	1645.21	2000	91.09962
6	1650.14	2000	91.17009
6	1655.09	2000	91.20374
6	1660.11	2000	91.20605
6	1665.08	2000	91.06872
6	1670.03	2000	91.09164
6	1675.05	2000	91.13149
6	1680.07	2000	91.21656
6	1685.2	2000	91.01088
6	1690.03	2000	91.10303
6	1695.06	2000	91.03954
6	1700.08	2000	90.97625
6	1705.11	2000	91.00396
6	1710.13	2000	91.09258
6	1715.08	2000	91.2347
6	1720.11	2000	91.26473
6	1725.12	2000	91.13615
6	1730.15	2000	91.12944
6	1735.1	2000	91.06049
6	1740.12	2000	91.21
6	1745.14	2000	91.11405
6	1750.1	2000	91.0563
6	1.24	2500	73.6605
6	5.05	2500	72.18287
6	10.01	2500	75.91845
6	15.03	2500	78.98976
6	20.09	2500	78.2748
6	25	2500	80.27853
6	30.3	2500	80.28716
6	34.97	2500	81.03056
6	40.1	2500	81.00808
6	45.26	2500	81.39233
6	50.07	2500	82.13202
6	55.19	2500	82.69583
6	60.01	2500	83.08054
6	65.22	2500	83.4651
6	70.12	2500	83.50293
6	75.27	2500	83.9341
6	80.13	2500	83.79766
6	84.97	2500	83.85345
6	90.08	2500	84.00858
6	95.1	2500	83.68228
6	99.96	2500	84.12111
6	105.31	2500	84.20519
6	109.98	2500	84.45091
6	115.12	2500	84.23241
6	120.16	2500	84.15182
6	125.09	2500	84.0603
6	130.11	2500	83.79739
6	135.25	2500	84.20393
6	140.08	2500	84.16923
6	145.2	2500	84.14061
6	150.14	2500	84.27325
6	154.96	2500	84.17205
6	160.17	2500	84.1232
6	164.99	2500	84.11945
6	169.92	2500	84.11418
6	175.36	2500	84.34058
6	180.08	2500	84.24586
6	185.29	2500	84.2981
6	190.28	2500	84.34998
6	195.01	2500	84.42397
6	200.2	2500	84.51205
6	205.01	2500	84.44748
6	210.2	2500	84.5201
6	214.97	2500	84.84218
6	220.24	2500	84.57962
6	225.02	2500	84.75966
6	230.05	2500	84.83862
6	235.05	2500	84.5239
6	240.06	2500	84.62421
6	244.97	2500	84.69746
6	249.9	2500	84.77622
6	255.01	2500	84.5562
6	260.09	2500	85.0039
6	264.91	2500	84.78836
6	270.07	2500	84.91879
6	275.1	2500	84.73561
6	280.05	2500	84.66567
6	284.99	2500	84.65318
6	290.07	2500	84.76218
6	295.12	2500	84.67386
6	299.92	2500	84.81411
6	305.07	2500	84.74083
6	310.08	2500	84.69653
6	314.91	2500	85.09187
6	320.01	2500	84.73502
6	325.09	2500	84.75108
6	330.05	2500	84.76641
6	335	2500	84.87541
6	340.02	2500	84.96188
6	345.1	2500	84.82096
6	349.93	2500	84.92098
6	355.07	2500	84.6321
6	360.09	2500	84.75167
6	365.11	2500	85.15182
6	370.09	2500	84.9413
6	374.96	2500	84.91904
6	380.11	2500	85.2515
6	385.09	2500	85.34266
6	390.04	2500	84.97864
6	394.99	2500	84.9917
6	400.01	2500	84.73151
6	404.95	2500	84.8358
6	410.12	2500	85.19364
6	415	2500	85.07677
6	419.94	2500	85.07195
6	424.97	2500	85.33219
6	429.99	2500	85.31623
6	435.02	2500	85.16454
6	440.11	2500	85.12892
6	445.12	2500	85.00866
6	450.01	2500	85.07586
6	455.08	2500	85.05708
6	460.06	2500	85.03049
6	464.92	2500	85.17644
6	470.03	2500	85.16922
6	475.08	2500	85.40256
6	479.99	2500	85.23907
6	485.02	2500	85.25904
6	490.1	2500	85.19724
6	495.07	2500	85.17213
6	500.06	2500	85.09673
6	505.09	2500	85.36101
6	510.05	2500	85.0739
6	515.06	2500	85.23359
6	520.03	2500	85.11922
6	525.05	2500	85.0732
6	530.06	2500	85.03819
6	535.02	2500	85.34151
6	539.96	2500	85.0349
6	545.1	2500	85.1359
6	550.01	2500	85.37896
6	555.04	2500	85.12606
6	560.12	2500	85.15933
6	565.07	2500	85.25555
6	570.03	2500	85.19204
6	575.13	2500	85.41138
6	580.13	2500	85.26485
6	584.96	2500	85.32162
6	590.09	2500	85.354
6	595.14	2500	85.20863
6	600.03	2500	85.29985
6	605.1	2500	85.52869
6	610	2500	85.20484
6	614.95	2500	85.20358
6	620.1	2500	85.38809
6	624.99	2500	85.40294
6	630.02	2500	85.39141
6	634.96	2500	85.50965
6	640.06	2500	85.32792
6	645.01	2500	85.43721
6	650.03	2500	85.49236
6	655.12	2500	85.45185
6	660.13	2500	85.41344
6	665.07	2500	85.29636
6	669.97	2500	85.39158
6	675.07	2500	85.60718
6	680.08	2500	85.52663
6	685.09	2500	85.54646
6	690.06	2500	85.62884
6	695.03	2500	85.52547
6	700.08	2500	85.46073
6	705.06	2500	85.45572
6	710.08	2500	85.67494
6	715.11	2500	85.50343
6	720.12	2500	85.46628
6	725.13	2500	85.55906
6	729.95	2500	85.62684
6	734.98	2500	85.56089
6	740	2500	85.57697
6	745.15	2500	85.68884
6	750.05	2500	85.60898
6	754.99	2500	85.78467
6	760.02	2500	85.53642
6	764.96	2500	85.70715
6	770.14	2500	85.69016
6	775.15	2500	85.81152
6	780.09	2500	85.8178
6	785.11	2500	85.55872
6	790.08	2500	85.57581
6	795.11	2500	85.56027
6	800.11	2500	85.76772
6	805.07	2500	85.65347
6	810.07	2500	85.63413
6	815.04	2500	85.67664
6	820.07	2500	85.4071
6	825.09	2500	85.86125
6	830.05	2500	85.72858
6	835.08	2500	85.8203
6	840	2500	85.6457
6	845.11	2500	85.67608
6	849.99	2500	85.53284
6	855.09	2500	85.72046
6	860.09	2500	85.63186
6	865.12	2500	85.66713
6	870.09	2500	85.62129
6	875.09	2500	85.63589
6	880.06	2500	85.52317
6	885.14	2500	85.62967
6	890.09	2500	85.38517
6	895.05	2500	85.67009
6	900.07	2500	85.49342
6	905.15	2500	85.75134
6	910.04	2500	85.63947
6	915.12	2500	85.82531
6	920.15	2500	85.56281
6	925.1	2500	85.923
6	930.07	2500	85.70377
6	935.15	2500	85.84017
6	939.96	2500	85.72061
6	945	2500	85.75259
6	950.01	2500	85.67207
6	954.95	2500	85.89632
6	960.06	2500	85.9813
6	965.08	2500	85.91585
6	970.11	2500	85.69543
6	975.05	2500	85.72876
6	980.12	2500	85.81287
6	985.1	2500	85.79314
6	990.12	2500	85.8161
6	995.07	2500	85.84177
6	1000.09	2500	85.77551
6	1005.08	2500	85.85586
6	1009.98	2500	85.88496
6	1015.08	2500	85.72632
6	1020.18	2500	85.76157
6	1024.99	2500	85.79813
6	1030.11	2500	85.75649
6	1035.1	2500	85.8609
6	1040.13	2500	85.91063
6	1045.14	2500	85.87446
6	1050.17	2500	85.92771
6	1055.13	2500	85.88707
6	1060.05	2500	85.76513
6	1065.1	2500	85.82928
6	1069.97	2500	85.90778
6	1074.99	2500	85.7296
6	1080.09	2500	85.8655
6	1085.04	2500	85.7128
6	1090.06	2500	85.65648
6	1095.16	2500	85.55484
6	1100.16	2500	85.71396
6	1105.05	2500	85.83916
6	1110.08	2500	85.81461
6	1115.1	2500	85.81691
6	1120.09	2500	85.90025
6	1125.13	2500	85.95825
6	1130.09	2500	86.00461
6	1134.97	2500	85.88
6	1140.12	2500	85.92081
6	1145.03	2500	85.74198
6	1149.97	2500	85.86122
6	1155.07	2500	85.92758
6	1160.15	2500	85.68929
6	1165.04	2500	85.93411
6	1170.07	2500	85.71024
6	1175.09	2500	85.87713
6	1180.03	2500	86.02735
6	1185.06	2500	85.95387
6	1190.08	2500	85.90901
6	1195.19	2500	85.80016
6	1200.09	2500	86.13447
6	1205	2500	85.86282
6	1210.15	2500	86.10828
6	1215.04	2500	85.78089
6	1219.99	2500	85.88473
6	1225.13	2500	86.03951
6	1230.17	2500	85.7628
6	1234.99	2500	85.91857
6	1240.07	2500	86.05448
6	1245.05	2500	86.17471
6	1250.07	2500	85.91003
6	1255.09	2500	85.96516
6	1260.11	2500	85.95998
6	1265.1	2500	85.84353
6	1270.09	2500	85.86735
6	1275.03	2500	85.67104
6	1280.1	2500	86.03571
6	1285	2500	85.81845
6	1290.03	2500	85.96365
6	1295.13	2500	85.88819
6	1300.07	2500	86.01122
6	1305.17	2500	85.75729
6	1310.05	2500	86.17893
6	1315.11	2500	85.95355
6	1320.1	2500	85.80094
6	1325.12	2500	85.80772
6	1330.13	2500	85.88334
6	1335.03	2500	85.98964
6	1340.12	2500	86.00698
6	1345.07	2500	85.74971
6	1350.17	2500	85.87749
6	1355.04	2500	85.96131
6	1360.13	2500	85.85706
6	1365.08	2500	86.01822
6	1370.11	2500	85.92658
6	1375.13	2500	86.06868
6	1380.07	2500	85.9433
6	1385.09	2500	86.07613
6	1390.12	2500	85.89528
6	1395.04	2500	85.84405
6	1400.09	2500	85.8086
6	1405.11	2500	85.88615
6	1410.13	2500	86.05278
6	1415.16	2500	85.95075
6	1420.12	2500	85.79675
6	1425.11	2500	86.07295
6	1430.13	2500	85.72435
6	1435.11	2500	86.16646
6	1440.05	2500	86.26992
6	1445.09	2500	86.03518
6	1450.11	2500	86.04651
6	1455.13	2500	85.90607
6	1460.08	2500	86.10233
6	1465.03	2500	85.83377
6	1470.07	2500	85.99754
6	1475.07	2500	86.02166
6	1480.09	2500	86.15117
6	1485.11	2500	85.99665
6	1490.06	2500	85.88528
6	1495.02	2500	85.85641
6	1500.19	2500	86.0777
6	1505.13	2500	86.18978
6	1510.09	2500	86.01693
6	1515.04	2500	86.06067
6	1520.06	2500	86.15059
6	1525.09	2500	86.0403
6	1530.19	2500	86.1528
6	1535.08	2500	85.87473
6	1540.08	2500	86.11922
6	1545.05	2500	86.0955
6	1550.12	2500	85.99796
6	1555.07	2500	86.07078
6	1560.09	2500	86.28756
6	1565.12	2500	86.14845
6	1570.16	2500	86.09575
6	1575.16	2500	86.13668
6	1580.04	2500	86.14367
6	1585.07	2500	86.00343
6	1590.01	2500	86.0518
6	1595.13	2500	86.05109
6	1600.19	2500	86.0021
6	1605.09	2500	86.09363
6	1610.03	2500	86.27354
6	1615.13	2500	86.09008
6	1620.08	2500	86.16
6	1625.1	2500	86.11384
6	1630.2	2500	85.89931
6	1635.14	2500	86.0896
6	1640.03	2500	85.78973
6	1645.21	2500	85.8304
6	1650.14	2500	86.02579
6	1655.09	2500	86.17612
6	1660.11	2500	86.02291
6	1665.08	2500	86.04646
6	1670.03	2500	85.98285
6	1675.05	2500	86.21107
6	1680.07	2500	86.31659
6	1685.2	2500	86.23059
6	1690.03	2500	86.12597
6	1695.06	2500	86.13924
6	1700.08	2500	86.13454
6	1705.11	2500	85.98347
6	1710.13	2500	86.0473
6	1715.08	2500	86.12392
6	1720.11	2500	86.08476
6	1725.12	2500	86.21903
6	1730.15	2500	86.09684
6	1735.1	2500	86.14603
6	1740.12	2500	86.13064
6	1745.14	2500	85.98995
6	1750.1	2500	86.14716
10	1.9	300	60.67189
10	11.89	300	60.06816
10	21.94	300	60.46707
10	31.88	300	59.10601
10	41.84	300	63.00142
10	51.87	300	61.17056
10	61.82	300	60.51622
10	71.88	300	61.78257
10	81.78	300	61.00457
10	91.79	300	64.99075
10	101.78	300	65.6721
10	111.97	300	62.04564
10	122.06	300	64.74826
10	131.93	300	64.0929
10	141.93	300	62.10674
10	151.91	300	61.22725
10	161.88	300	63.28384
10	171.89	300	62.42127
10	181.87	300	62.86075
10	191.85	300	62.78823
10	201.9	300	62.10537
10	211.85	300	65.89751
10	221.88	300	66.55272
10	231.8	300	64.33051
10	241.83	300	65.26122
10	251.79	300	64.15086
10	261.81	300	65.49384
10	271.96	300	64.45379
10	282.01	300	66.27304
10	291.95	300	65.75996
10	301.92	300	65.40191
10	312.02	300	66.92373
10	321.93	300	65.43936
10	331.91	300	64.17116
10	341.96	300	66.20087
10	351.9	300	64.60899
10	361.89	300	67.89205
10	371.92	300	67.60892
10	381.86	300	64.51823
10	391.87	300	66.17064
10	401.84	300	66.36942
10	411.8	300	66.15664
10	421.79	300	66.91666
10	431.79	300	65.84823
10	442.01	300	67.20176
10	451.97	300	65.29108
10	461.95	300	65.07285
10	471.94	300	65.26356
10	481.91	300	67.72104
10	491.91	300	65.32101
10	501.89	300	67.30151
10	511.91	300	68.0984
10	521.84	300	67.48626
10	531.94	300	67.15482
10	541.91	300	66.2445
10	551.82	300	66.25739
10	561.8	300	67.30997
10	571.78	300	66.26225
10	582.1	300	68.60921
10	591.96	300	68.35932
10	601.97	300	68.19751
10	612.09	300	69.52978
10	622	300	67.83132
10	632.02	300	68.63142
10	641.96	300	69.28826
10	651.97	300	68.67432
10	662	300	69.69831
10	671.92	300	70.95735
10	681.85	300	69.94044
10	691.85	300	69.12704
10	701.87	300	67.58427
10	711.82	300	68.60565
10	721.82	300	69.80326
10	731.78	300	71.12479
10	741.98	300	69.78851
10	751.98	300	69.63531
10	761.96	300	69.66854
10	771.96	300	70.34453
10	781.92	300	69.78577
10	791.91	300	69.06249
10	801.9	300	69.1096
10	811.9	300	68.96139
10	821.86	300	69.17223
10	831.87	300	69.23923
10	841.86	300	70.6014
10	851.81	300	70.33693
10	861.85	300	70.48343
10	872	300	69.82011
10	882	300	68.30313
10	891.97	300	70.71302
10	902	300	71.02174
10	911.97	300	70.67834
10	921.93	300	70.51019
10	931.92	300	71.84135
10	941.9	300	71.43951
10	951.89	300	71.89284
10	961.87	300	72.15713
10	971.88	300	72.50011
10	981.87	300	72.00125
10	991.89	300	72.41705
10	1001.83	300	72.41074
10	1012.02	300	72.11624
10	1022.03	300	72.03189
10	1032.01	300	71.36567
10	1042.03	300	71.17238
10	1051.95	300	71.66586
10	1061.94	300	71.62598
10	1071.96	300	71.93221
10	1081.91	300	71.56859
10	1091.96	300	71.73469
10	1101.88	300	71.2039
10	1111.88	300	71.75051
10	1121.87	300	71.94915
10	1131.93	300	71.2844
10	1141.83	300	71.43225
10	1151.83	300	71.73006
10	1162.02	300	70.80793
10	1172.01	300	70.06725
10	1181.99	300	72.36053
10	1191.99	300	71.73145
10	1202.05	300	71.96509
10	1211.96	300	71.30994
10	1221.98	300	71.32854
10	1231.99	300	71.52193
10	1241.95	300	71.81088
10	1251.95	300	71.52119
10	1261.96	300	72.07564
10	1271.92	300	73.66322
10	1281.92	300	74.4616
10	1291.97	300	75.37007
10	1301.9	300	75.93357
10	1311.89	300	76.23318
10	1321.86	300	76.96017
10	1331.92	300	77.21275
10	1342.15	300	76.75763
10	1352.06	300	76.4454
10	1362.09	300	75.90927
10	1372.01	300	75.58215
10	1382	300	75.25994
10	1392	300	74.45219
10	1401.98	300	73.86175
10	1411.97	300	73.90685
10	1422.03	300	74.08083
10	1431.94	300	74.8762
10	1441.93	300	74.42306
10	1451.91	300	72.93004
10	1462	300	73.73386
10	1471.89	300	74.18154
10	1481.88	300	73.58843
10	1491.88	300	73.87001
10	1501.89	300	73.82914
10	1511.88	300	73.95483
10	1522.05	300	74.04641
10	1532.06	300	73.30738
10	1542.04	300	73.76019
10	1552.04	300	73.43208
10	1562	300	73.85349
10	1572.12	300	73.757
10	1582.02	300	74.22257
10	1591.99	300	73.56278
10	1601.97	300	73.04257
10	1612.01	300	73.74156
10	1621.96	300	73.44199
10	1631.95	300	73.48103
10	1641.96	300	73.92918
10	1651.96	300	73.92607
10	1661.93	300	73.15466
10	1671.93	300	74.23959
10	1681.96	300	74.23413
10	1691.92	300	74.85412
10	1701.91	300	74.35278
10	1711.9	300	74.10569
10	1721.87	300	74.22827
10	1731.95	300	73.94131
10	1742.07	300	74.36093
10	1752.06	300	73.49809
10	1762.09	300	74.45677
10	1772.04	300	73.96589
10	1782.03	300	73.83956
10	1792.12	300	74.21748
10	1802.04	300	74.52393
10	1811.99	300	74.84007
10	1822.04	300	74.65744
10	1832.01	300	75.24775
10	1841.97	300	74.93238
10	1851.95	300	75.64059
10	1862	300	75.01414
10	1871.96	300	75.29087
10	1881.97	300	75.38248
10	1892.01	300	75.65947
10	1901.88	300	75.51277
10	1911.92	300	75.14577
10	1922.08	300	75.45395
10	1932.07	300	75.50933
10	1942.08	300	75.55628
10	1952.08	300	75.45637
10	1962.02	300	75.69382
10	1972.06	300	75.82285
10	1982.01	300	75.53486
10	1992.02	300	75.57501
10	2001.99	300	76.07813
10	1.9	600	64.62107
10	11.89	600	64.8437
10	21.94	600	66.95646
10	31.88	600	65.57809
10	41.84	600	65.62341
10	51.87	600	65.94306
10	61.82	600	66.27344
10	71.88	600	66.50491
10	81.78	600	66.50948
10	91.79	600	67.5358
10	101.78	600	68.21851
10	111.97	600	69.59589
10	122.06	600	68.21809
10	131.93	600	67.49605
10	141.93	600	67.11092
10	151.91	600	70.41807
10	161.88	600	67.00599
10	171.89	600	69.69769
10	181.87	600	70.53078
10	191.85	600	70.5773
10	201.9	600	72.69009
10	211.85	600	71.01565
10	221.88	600	71.52122
10	231.8	600	73.58163
10	241.83	600	71.6451
10	251.79	600	69.54214
10	261.81	600	68.68443
10	271.96	600	69.5775
10	282.01	600	70.43929
10	291.95	600	70.55988
10	301.92	600	70.19933
10	312.02	600	71.34225
10	321.93	600	71.97468
10	331.91	600	73.68837
10	341.96	600	74.77951
10	351.9	600	74.39209
10	361.89	600	76.04043
10	371.92	600	75.16497
10	381.86	600	75.77277
10	391.87	600	75.74787
10	401.84	600	76.41508
10	411.8	600	75.034
10	421.79	600	75.93444
10	431.79	600	76.08147
10	442.01	600	75.13898
10	451.97	600	77.27197
10	461.95	600	75.37972
10	471.94	600	76.42777
10	481.91	600	74.9024
10	491.91	600	78.26302
10	501.89	600	76.74508
10	511.91	600	76.9447
10	521.84	600	78.319
10	531.94	600	77.99153
10	541.91	600	78.23514
10	551.82	600	77.93251
10	561.8	600	80.09787
10	571.78	600	78.92683
10	582.1	600	78.20368
10	591.96	600	78.58357
10	601.97	600	78.53444
10	612.09	600	78.03207
10	622	600	78.50587
10	632.02	600	78.11021
10	641.96	600	78.88074
10	651.97	600	79.26977
10	662	600	79.23526
10	671.92	600	78.32516
10	681.85	600	78.2195
10	691.85	600	79.52525
10	701.87	600	78.88634
10	711.82	600	79.53778
10	721.82	600	79.7833
10	731.78	600	79.87334
10	741.98	600	80.44235
10	751.98	600	80.67059
10	761.96	600	79.37209
10	771.96	600	80.58284
10	781.92	600	81.08891
10	791.91	600	81.09561
10	801.9	600	82.07099
10	811.9	600	82.80672
10	821.86	600	82.66866
10	831.87	600	82.15746
10	841.86	600	81.87861
10	851.81	600	82.27678
10	861.85	600	82.10429
10	872	600	81.89575
10	882	600	81.7098
10	891.97	600	80.60947
10	902	600	81.4904
10	911.97	600	81.70831
10	921.93	600	80.7084
10	931.92	600	81.76539
10	941.9	600	81.15417
10	951.89	600	82.0341
10	961.87	600	82.26765
10	971.88	600	82.57098
10	981.87	600	82.40305
10	991.89	600	82.91235
10	1001.83	600	81.07616
10	1012.02	600	80.87116
10	1022.03	600	80.93262
10	1032.01	600	80.62939
10	1042.03	600	80.57796
10	1051.95	600	80.67506
10	1061.94	600	81.10533
10	1071.96	600	81.0838
10	1081.91	600	80.97851
10	1091.96	600	81.41256
10	1101.88	600	81.65961
10	1111.88	600	82.14337
10	1121.87	600	82.51521
10	1131.93	600	82.57585
10	1141.83	600	82.59327
10	1151.83	600	81.85046
10	1162.02	600	82.30328
10	1172.01	600	80.22056
10	1181.99	600	81.04046
10	1191.99	600	81.45704
10	1202.05	600	81.35242
10	1211.96	600	81.47507
10	1221.98	600	81.69472
10	1231.99	600	81.04813
10	1241.95	600	81.55102
10	1251.95	600	81.56915
10	1261.96	600	82.66293
10	1271.92	600	82.89224
10	1281.92	600	83.02594
10	1291.97	600	83.12623
10	1301.9	600	82.94348
10	1311.89	600	82.81179
10	1321.86	600	81.55175
10	1331.92	600	81.86848
10	1342.15	600	82.43282
10	1352.06	600	82.18605
10	1362.09	600	82.28709
10	1372.01	600	82.48553
10	1382	600	82.59756
10	1392	600	82.80489
10	1401.98	600	82.70475
10	1411.97	600	82.5573
10	1422.03	600	82.74667
10	1431.94	600	83.03367
10	1441.93	600	83.25055
10	1451.91	600	82.55318
10	1462	600	82.58098
10	1471.89	600	82.74483
10	1481.88	600	83.07944
10	1491.88	600	82.5729
10	1501.89	600	82.79557
10	1511.88	600	83.92761
10	1522.05	600	83.14119
10	1532.06	600	82.55878
10	1542.04	600	83.174
10	1552.04	600	82.28259
10	1562	600	83.73263
10	1572.12	600	83.77617
10	1582.02	600	82.66288
10	1591.99	600	82.90833
10	1601.97	600	82.99519
10	1612.01	600	82.31161
10	1621.96	600	83.43548
10	1631.95	600	82.59357
10	1641.96	600	82.86958
10	1651.96	600	82.97718
10	1661.93	600	83.33834
10	1671.93	600	82.62613
10	1681.96	600	82.50866
10	1691.92	600	82.32081
10	1701.91	600	81.94371
10	1711.9	600	81.79623
10	1721.87	600	82.50053
10	1731.95	600	81.94611
10	1742.07	600	82.65237
10	1752.06	600	82.96393
10	1762.09	600	83.15609
10	1772.04	600	82.46754
10	1782.03	600	83.06927
10	1792.12	600	82.22731
10	1802.04	600	82.67082
10	1811.99	600	82.80585
10	1822.04	600	83.61286
10	1832.01	600	83.06899
10	1841.97	600	82.96047
10	1851.95	600	82.38021
10	1862	600	83.03331
10	1871.96	600	83.64808
10	1881.97	600	83.31666
10	1892.01	600	82.73974
10	1901.88	600	82.60793
10	1911.92	600	82.98264
10	1922.08	600	82.50053
10	1932.07	600	82.58552
10	1942.08	600	82.59355
10	1952.08	600	82.82712
10	1962.02	600	83.07766
10	1972.06	600	82.99244
10	1982.01	600	82.79903
10	1992.02	600	82.73264
10	2001.99	600	83.43976
10	1.16	800	65.40414
10	5.28	800	64.26321
10	10.04	800	65.03706
10	15.31	800	65.07066
10	20.12	800	64.16287
10	25.27	800	66.02357
10	30.36	800	68.64066
10	35.21	800	69.12173
10	40.4	800	68.59
10	45.29	800	66.94195
10	50.2	800	67.82832
10	55.08	800	66.84403
10	60.35	800	67.57163
10	65.18	800	67.85918
10	70.23	800	69.89807
10	75.26	800	66.69375
10	80.33	800	70.4578
10	85.35	800	68.69334
10	90.26	800	69.03673
10	95.33	800	70.19311
10	100.21	800	73.46783
10	105.12	800	72.60387
10	110.4	800	69.34043
10	115.2	800	71.19434
10	120.17	800	71.88551
10	125.42	800	72.37943
10	130.19	800	73.81438
10	135.34	800	73.50304
10	140.36	800	72.60738
10	145.17	800	72.05001
10	150.3	800	73.70767
10	155.2	800	72.21951
10	160.38	800	75.23824
10	165.09	800	74.63565
10	170.13	800	75.19391
10	175.22	800	74.92282
10	180.24	800	76.1512
10	185.49	800	74.36739
10	190.21	800	73.22921
10	195.29	800	74.69923
10	200.27	800	72.33158
10	205.32	800	73.54546
10	210.16	800	72.96079
10	215.19	800	75.27114
10	220.13	800	73.13551
10	225.27	800	73.58983
10	230.38	800	74.68686
10	235.47	800	75.13166
10	240.21	800	74.45923
10	245.19	800	77.05941
10	250.28	800	75.73197
10	255.29	800	77.50089
10	260.26	800	77.60055
10	265.34	800	77.37016
10	270.23	800	78.62687
10	275.27	800	79.44025
10	280.19	800	79.54102
10	285.17	800	79.47276
10	290.13	800	79.53673
10	295.27	800	79.56239
10	300.38	800	78.33414
10	305.31	800	80.50664
10	310.22	800	79.91041
10	315.21	800	80.82639
10	320.18	800	79.11115
10	325.53	800	80.02609
10	330.12	800	80.77718
10	335.57	800	81.33252
10	340.19	800	80.87784
10	345.44	800	81.32279
10	350.28	800	81.50755
10	355.08	800	81.26521
10	360.24	800	81.55947
10	365.52	800	82.02348
10	370.61	800	81.26156
10	375.2	800	80.64806
10	380.18	800	81.64131
10	385.53	800	81.97071
10	390.2	800	81.68976
10	395.2	800	82.13669
10	400.09	800	82.68357
10	405.3	800	81.29784
10	410.53	800	81.4185
10	415.22	800	81.83939
10	420.36	800	81.55823
10	425.51	800	81.9298
10	430.12	800	82.36959
10	435.22	800	82.43236
10	440.39	800	82.4163
10	445.36	800	82.33456
10	450.21	800	82.61891
10	455.18	800	82.35897
10	460.25	800	82.68459
10	465.22	800	82.92774
10	470.24	800	81.28439
10	475.3	800	82.02986
10	480.48	800	82.39454
10	485.52	800	82.15288
10	490.23	800	82.24225
10	495.39	800	82.80416
10	500.27	800	82.39805
10	505.2	800	82.7875
10	510.4	800	82.37386
10	515.45	800	82.85268
10	520.47	800	82.19227
10	525.2	800	83.06324
10	530.3	800	82.54151
10	535.22	800	83.33707
10	540.19	800	82.54512
10	545.23	800	82.54474
10	550.41	800	82.94783
10	555.15	800	82.32956
10	560.33	800	82.99271
10	565.33	800	82.87332
10	570.45	800	82.6365
10	575.21	800	82.49857
10	580.19	800	83.21646
10	585.21	800	82.45784
10	590.19	800	83.26187
10	595.23	800	82.76025
10	600.14	800	83.65349
10	605.24	800	82.94288
10	610.22	800	83.64716
10	615.13	800	83.64319
10	620.16	800	82.96483
10	625.2	800	82.44421
10	630.24	800	83.10338
10	635.21	800	83.38614
10	640.13	800	83.31868
10	645.35	800	82.96188
10	650.49	800	83.08755
10	655.12	800	84.0831
10	660.1	800	83.62003
10	665.31	800	82.93266
10	670.42	800	83.0639
10	675.26	800	83.05764
10	680.24	800	82.97256
10	685.28	800	83.39549
10	690.19	800	83.40038
